,가게이름,리뷰,맛평가
70,이씨주방,"이것저것 맛있는 술안주는 다 모아 둔 아끼는 이자카야. 언뜻보면 무뚝뚝한 사장님이 운영하는 것 같지만, 갈 때마다 새로운 서비스 디쉬를 내주시는 마음 따뜻한 분. 메뉴 전체적으로 다 맛있어서 추천하는 집.",맛있다
71,이씨주방,역시 동네 최고 분위기 및 맛집이네요 명성 그대로입니다,맛있다
72,이씨주방,다 맛있어요!!!!! 특히 육전은 같이 나온 겉절이랑 정말 잘 어울려요. 싸가고 싶을 정도.차돌박이라면은 차돌박이가 들어잇으니 느끼하겠지 했는데 오히려 좀 깔끔한 국물에 차돌이 들어가있어서 조합 좋았어용. 다른 것들도 다 맛보고 싶네요!명란감자는 맛없없 조합입니다.다 실패불가능한 메뉴로 구성되어있었어요. 술 종류도 다양하고. 사장님 첨엔 말이 없으시길래 오잉했는데 메뉴판에 본인이 무뚝뚝한 성격이라며 오해말아달라고 써있어서 빵터졌네요.,맛있다
73,이씨주방,동네에선 지금까지 유일하게 또 가고 싶은 술집.그냥 상가 뒷켠에 자리 잡은 작은 가게인데 메뉴는 생각보다 요즘 스타일이다. 처음엔 안주 하나에 술 한병 주문했는데 나올 때 보니 안주가 5개(2개는 서비스)고 술이 4병이더라;;우삼겹육전은 처음 먹어봤는데 우삼겹이라 육즙이 전에 그대로 밴 듯 고소하고 맛있었다. 같이 나온 양파무침은 곁들여먹으면 느끼함도 가시고 아삭아삭해서 굿.닭껍질만두는 닭껍질을 피로 한 만두인데 두번째 먹어봄. 처음 먹어본 것보다 껍질이 안 질겨서 배어먹기 편하고 만두는 말할 것없이 맛있.크림치즈&크래커는 이제 배가 불러서 주문했는데 서비스를 더 주셔서 크래커는 꽤 남긴 듯ㅋㅋ 이거야 시중에 파는 거 담아 내주는 거라 평할 게 없다. 다만 딱 크림치즈 한 종류인 게 아쉽.서비스로 주신 떡구이 꿀무침?은 내가 꿀을 별로 안 좋아해서  구운김이랑 간장을 주셨으면 좋았을 듯ㅎㅎ충격적으로 사진 중 카레돈까스도 서비스당 우리가 많이 시키긴 했나보다ㅎㅎ 분식집 가서 먹는 그 맛. 이거까지 먹을 땐 배 터질 뻔 했다.술은 메뉴판 보면 알겠지만 동네 술집치고 꽤 다양하다. 보통 술집에서 잘 안 파는 술들중 꽤 대중적인 술들. 이 날 단술 쓴술 번갈아가며 먹었는데 정작 도수는 거기서 거기였다...ㅋㅋㅋ사장님 낯을 가리시는 건지 무뚝뚝해보였는데 서비스도 챙겨주시고 의외ㅎㅎ 생각해보니 이때 다 친구 취향에 맞춰서 시킨 거라 내가 궁금한 건 거의 못 시킴ㅠ 다음에 또 가면 다른 것들도 먹어봐야지.,맛있다
74,이씨주방,내가 최애하는 맛집이자 술집.맛으로는 깎아내릴것이 하나도 없는 이 곳!!사장님의 엄청난 음식솜씨로 인하여 지인들에게 소개할때마다 극찬을 받은 곳이다.서비스에 관하여 코멘트가 있을 수 있지만사장님이 무심하게 주는 디저트류 서비스를 먹어본 사람이라면 서비스는 맛이다라는 생각을 가지게 될 것이다.적어도 두번이상 방문한다면 이 가게에 매력에 빠질 것이다.,맛있다
75,이씨주방,"자양동 기사식당 골목에서 광진우체국쪽으로 이전. 이전과 비슷함 규모-테이블 4개- 지만 이젠 사장님 혼자서 모든 걸 다 하시기 때문에 1인운영 식당에 맞게끔 시스템이 바뀜(물은 셀프 등등) 음식들 양이 좀 줄고, 보다 주점에 가까워졌으나 음식은 여전히 맛남. 다만 주종이 약간 아쉬웠는데, 수입맥주나 최근 나오는 다양한 탁주 등이 보완되면 더 좋을듯.",맛있다
76,이씨주방,집에서 아주 가까운곳에 위치해 있어~ 자주 가는 곳이지만~사장님이 아주 많이 내성적이신지 얼굴표정이... 손님들이 오해 할수있을정도로 굳어 있지만~~ 음식 맛은 정말 괜찮고 맛있어요!전부 퓨전이고~ 매뉴에 안주 이름들이 많이 어려워요^^어디하나 맛이없는 안주는 없었어요~~!,맛있다
77,아쉬트리,집에가면서 한잔하고 샥 들어가기 좋은곳.기본적으로 피자종류가 상당히 괜찮고 광어앤칩스도 좋았는데  통오징어뇨끼인가 하는 음식은 내 입맛에  잘 맞진않았음.(토마토소스에 통오징어는 좋았는데 뇨끼 익힘정도에서 내 입맛은 아니다라고 생각함)그래도 구의역에 이런곳이 있어서 참 좋고 음악선곡도 갈때마다 좋아서  얼마 남지않은 여름밤에 한잔씩 더 하고 집에 가야지ㅎㅎ,맛있다
78,아쉬트리,구의에 이런 맥주집이 생긴 것이 감격입니다.사장님도 넘 친절하신 것 같아요맥주 맛은 잘 모르는 편이지만 정말 괜찮았습니다,맛있다
79,아쉬트리,"수제맥주도 팔고 와인 위스키 여러가지 있음. 분위기 이쁘고 음식도 괜춘!일단 구의역 인근에 이렇게 수제맥주 파는 펍이 없으니 방문해볼만 하다!데이트하기 좋을 듯하고, 배불리 먹기엔 쫌 가격대가 있움. 2차로 한잔하기 좋은 펍직접 제작한건지 부다페이스 포스터와 로고도 이쁘다. 부처님 손가락 모양 그려진 전용잔 탐난다..!",맛있다
80,아쉬트리,"카페인줄 알고 갔지만 알고보니 펍이였던 부다페이스. 하지만 맥주 뿐만아니라 커피나 레몬에이드도 판매하고있음:-) 낮에는 카페, 저녁에는 맥주펍?ㅎㅎ음료도 맛있었고 분위기도 굳굳>..<구의 먹자골목에 이런 분위기있는곳이?ㅎㅎㅎ9월 23일날 그랜드 오픈이라고 하니 이때는 가서 맥주를 마셔볼계획!",맛있다
81,아쉬트리,"An excellent craft brewery that creates British styles of beer along with some other Europeanstyles. They even have a beer on tap that is served in a cask which is a traditional way to serve beer.I spent the whole afternoon trying the different styles of beer they have available. The owner worked at a number of breweries in the UK and was such a friendly guy who took the time to speak with me and tell me about himself, the beers, and the brewery.You can also go downstairs where their brewery is and see all the amazing equipment. I was very impressed with the different styles of beer they had and the quality of their beers. It is hard to say which were my favourites but some notable mentions are the Grisette, Autumn saison, Victoria dinner ale, Light bitter, Draupnir, Biere de provision, and any of their stouts.The craft beer scene is very exciting in Seoul and this brewery is still new and has only been open for less than 2 years. There was another brewery called Budaface but they separated and Ash Tree is what is there now.Go out of your way to check it out, try some really interesting beers that you won't find anywhere else in Korea.They also have a good selection of food available. I had a burger that was the best thing to have with some beers and I look forward to going back here again.",맛있다
82,새로이,"얼마전 아주 괜찮은 코스요리 즐기고 왔으니 자랑삼아 후기 담아봅니다 ! 이태원클라쓰 박새로이 말고 진짜 새로이는 어떠신가요?  어린이대공원맛집 중에서도 가성비 아주 괜찮게 1인 25,000원이라는 가격으로 샐러드-숙성회-파스타-스테이크-튀김까지  이용할 수 있는 구성좋고 맛있는 코스라니  매장 분위기도 꽤 근사하고 연인분들이나 좋은 날 기념하고 싶을 때 찾아도 괜칞찬겠더라고요 ~ 2주 간격으로 새로운 메뉴와 구성으로 코스를 선보인다니 또 가고 싶어지네요  눈 앞에서 프로페셔널하게 음식을 준비해주시는 모습을 보니 그 정성과 맛이 더욱 의미있게 느껴졌답니다.",맛있다
83,새로이,"어린이대공원역에 좀 더 가까운 건대 새로이1인 2.2 가격에 5가지 코스요리 나오는 메뉴를 골랐다요리는 2주마다 바뀌며, 새로이 인스타그램에서 확인가능주차공간은 따로 없어서 근처 화양동공영주차장에 주차했다가격은 1시간 1,800원으로 매우 저렴하지만 문제는 가는길이 매우 복잡하며 주차장 길도 상당히 좁다...인스타그램 DM으로 예약했고,비가 억수로 쏟아져 바깥 구경하다가 내부 사진은 못찍었는데 10평 좀 넘는듯한 아담한 공간이다가장 중요한 맛 이야기사족이 길어져 결론부터 말하자면 ""상당히 맛있다""근래들어 먹었던 이탈리안 파스타,연어,스테이크 중 베스트에 꼽히는 꽤나 기억날만한 맛이었다이 가격에 이런 퀄리티의 코스요리를 즐길수 있다는 것은 리얼 혜자임에 틀림없다-샐러드에 나온 홈메이드크림치즈가 매우 적당한 치즈향을 풍기며 입맛을 돋군다-연어사시미는 숙성연어가 나오는데, 상당히 두껍고 상당히 맛있다! 2연타로 상당하다-파스타는 토마토소스에 두꺼운 부가티니면부가티니면을 사용하는 식당들이 종종 약간의 덜익은 느낌으로 식감을 떨어지게 하는데 여긴 딱 좋았다-살치살 수비드 스테이크는 화룡정점이었다수비드를 좋아해서 그렇기도 하지만, 뜨거운 팬에 미디움레어 정도로 나와 굽기를 선택하는 즐거움이 좋았다2주 뒤 새로운 코스를 보고 메뉴가 괜찮다면,재방문의사 30000%",맛있다
84,새로이,"어린이 대공원역 근처 분위기 좋은 코스요리 맛집•1인 22000원분위기를 우선으로 봤는데 배부르게 밥도 먹고 술을 곁들일 수 있는 곳으로 찾았다. 성공성공대성공! 분위기도 아늑하고 얘기하기 좋은 곳이었다. 예약은 전화와 인스타 디엠 둘다 가능하다. 전화로 3일전에 예약하고 갔다.- 발사믹 올리브 샐러드    : 그린, 블랙 올리브가 섞여있다. 발사믹 소스가 들어가서 상큼했다. 입맛을 돋구기에 좋았다.- 연어사시미  : 오호라! 연어가 탱탱하고 신선한게 느껴졌다. 씹을 때 연어의 부드러움이 느껴져서 기분이 좋아졌다.- 버섯 크림 라자냐  : 크림 소스가 되게 진하다. 버섯이 들어가는 이름답게 꽤 많이 들어가 있어서 씹는 재미가 있다. 라자냐면이 겹겹이 올라가있어서 잘라먹으면 된다. 오븐에 구워낸 후 트러플오일을 얹은 파스타이다.- 살치살 스테이크 & 치미추리소스 (200-220g)  : 살치살 스테이크 양이 되게 많다. 굽기도 적당했고 팬이 뜨거워서 팬에 조금 더 두면 더 익는다. 치미추리소스가 고기를 더 깔끔하게 느끼함을 잡아준다. 고기 옆에 있는건 크러스트알감자로 버터에다가 구운 알감자에 매쉬드포테이토를 얹은 느낌이다. - 조개 토마토 스튜 : 매콤하고 토마토 소스가 진하다. 조개가 들어가다보니 해산물의 깔끔함이 있다. 조개를 골라먹는 재미도 있었다. 같이 나온 빵과 곁들어 먹다보니 거의 다 먹고 나왔다. 다 먹으니깐 깔끔하게 배불렀다.개인적으로 제일 맛있었던건 스테이크와 연어사시미였다.해가 질 때 즈음 향초도 켜주신다. 서비스도 괜찮았다.아쉬운 점은 코스요리인데 주는 속도가 좀 빨랐다.이것 빼고는 분위기도 좋고 맛도 있어서 만족스러웠다 :-)",맛있다
85,새로이,맛은 평범 그러나 만족도는 높음,괜찮다
86,새로이,코스요리 주점으로 새로 생겼나본데 음식도 괜찮고 좋아요^^,맛있다
87,머스타치 비스트로,"이 가게는 인스타에서 광고로 접했는데 일단 이베리코 뼈등심 스테이크의 비주얼이 시선을 끌었고 인스타 계정에 들어가 피드를 살펴보니 오너셰프분이 좋은 재료를 사용해 혼을 담아 정성스럽게 조리해 내놓는 가게 같아 보이는 데다 이쪽 동네에 가끔씩 좋은 가게가 있는 경험이어서 들러보기로 함.네이버 예약이 가능한데 2인부터여서 인스타로 1인 예약도 가능한지 여쭈니 가능하다고 하셔서 예약 후 들러봄.가게는 구의역에서 비교적 가까웠는데 동네 안 골목에 위치해있었고 가게 안으로 들어서니 아담한데 편한 자리에 앉으시라고 하셔서 2인 테이블에 앉으니 물과 메뉴를 가져다 주셨는데 투데이 스테이크에 어떤 스테이크가 제공되는지 여쭈니 역시나 이베리코 뼈등심이라고 하셔서 부탁드림.투데이 스테이크는 그때그때 좋은 고기로 준비하시는 것 같은데 소고기 스테이크도 물론 좋지만 소고기 스테이크는 코스트코 같은 데 가서 좋은 마블링의 립아이 스테이크를 사다가 소금후추간만 해서 집에서 팬에 적당히 잘 굽기만 해도 맛있지만 돼지고기 스테이크는 아무래도 난이도가 있는지라 집에서 시도할 엄두가 안 나는데 전에 판치야에서나 아니면 일본식 돼지고기 스테이크인 돈테키를 내놨어서 좋았지만 연남동으로 옮긴 후에는 메뉴가 바뀐 연남동 다인 또는 여전히 돈테키를 맛볼 수 있는 걸로 아는 약수동 야마키치 이후에 오랜만에 맛보고 싶었음.다른 예약 손님들도 들어오기 시작하고 먼저 수제 느낌 뿜뿜의 가볍게 상큼한 드레싱이 뿌려진 배추 샐러드를 내어주시고 조금 더 기다려 드디어 이베리코 뼈등심 스테이크가 나옴.오너셰프분이 이베리코 뼈등심을 이용한 스테이크로 옥수수퓨레와 브로콜리니를 곁들여 드시고 스테이크는 기호에 따라 홀그레인 머스터드를 발라서 드시거나 느끼하시면 치미추리 소스도 같이 드시라고 안낼해주심.먼저 이베리코 스테이크를 슥 보니 굽기가 적당하고 홀그레인 머스터드를 바르지 않고 적당히 잘라 맛을 보니 향신료의 은은한 향이 좋고 쫀득한 식감이 좋아 괜찮은데 함.검색해보니 브로콜리니는 일본에서 접목해서 만든 거라는데 맛을 보니 뭔가 공심채 볶음 비슷한 식감이어선지 나름 새로우면서 괜찮고 옥수수퓨레는 옥수수 자체의 달달함이 좋은데 옥수수여선지 뭔가 멕시코 음식 느낌도 살짝 나는 느낌임.난 느끼함을 잘 모르는데다 특히나 고기를 먹어서 느끼하다는 건 무슨 말인지도 모를 정도라 느끼해서 치미추리 소스를 먹을 일은 없지만 맛을 보니 수제 느낌 뿜뿜이면서 제법 좋고 역시나 멕시코 느낌이어서 뭔가 멕시코 음식에 조예가 있으신가 함.이베리코 스테이크는 맛있는데 볼륨감은 나쁘진 않지만 그렇다고 충분히 좋은 느낌도 아니어서 인스타 피드에서 봤던 안 바쁜 날 요청하시면 내드릴 수 있다는 진짜 까르보나라 ₩17,000도 궁금해 여쭈니 여점원분인지 가족이신지 암튼 여점원분이 지금은 곤란하고 평일 한가할 때 가능하다고 하셔서 알았다고 말씀드리고 일어나려는데 서비스로 디저트를 내어주셔서 다시 앉음.기네스 흑맥주로 만든 아이스크림이라고 하셔서 맛을 보니 아이스크림이기보단 뭔가 셔벗 느낌인데 난 알콜이 들어간 것들을 좋아해선지 적당한 알콜의 향과 맛이 느껴져 좋은데 곁들여진 딸기도 이어서 맛을 보니 웩함.기네스 흑맥주 아이스크림을 한 숟가락 먹고 딸기를 맛을 보니 딸기의 비린내가 증폭되어 완전 상극의 마리아주여서 왜 이런 조합으로 주신 걸까 함.딸기 한 개를 먹고 다시 기네스 흑맥주 아이스크림을 맛을 보니 딸기 맛이 사라지기까지 1-2초 정도 걸려 뭔가 초콜릿과 딸기의 조합 같은 비주얼을 생각하셨던 건가 싶은데 정작 시식은 안 해보신 것 같은 느낌임.굳이 이런 조합으로 먹으려면 딸기만 먼저 다 먹고 텀을 둔 후 기네스 흑맥주 아이스크림을 먹던가 아님 반대로 해야 할 것 같음.그래도 기네스 흑맥주 아이스크림 내진 셔벗 자체는 새롭고 좋아 맛있게 마무리한 후 일어나 가게를 나옴.전체적으로 이 동네에 가끔씩 오너셰프분이 좋은 요리를 비교적 착한 가격에 내놓는 가게가 있는 느낌이어서 들러봤는데 특별한 경험까진 아니었어도 제법 괜찮았어서 재방문할지도 모를 것 같은 방문이었어서 맛있다로..",맛있다
88,972 바,술을 그렇게 좋아하는 것도 아니고 종류/이름을 잘 아는 것도 아니라서 그냥 느낌가는데로 시켰는데 나름 괜찮았다. 10시가 조금 지나서야 손님들이 들어오기 시작했고 그 전에는 나랑 친구 단 둘이 있었다 ㅋㅋㅋㅋㅋㅋ 음악소리가 좀 크긴 했지만 나름 괜찮괜찮 (´▽｀) 재방문의사 있음!,맛있다
89,972 바,별루  테이블도  맘에 안들,별로
90,972 바,"너무 시끄럽지 않아서 좋았어요!! 칵테일도 너무 맛있엇구요ㅎㅎㅎ외부음식 반입 가능해서 과자 세봉지 들고 가서 다 해치웠어요. 칵테일이 너무 맛있어서 쭉쭉 마시다 보니 9잔이나 마셨네요,,, 개인적으로 모히또랑 라임라이트 추천해용!!",맛있다
91,972 바,내가가본 무한리필 칵테일 가게중에서 제일 괜찮았다!하나같이 다 맛있었고 분위기도 좋았다코스모폴리탄 롱아일랜드아이스티 깔루아밀크 블루마티니 피나콜라다 논알콜신데렐라 논알콜파인?.. 그리고 나쵸다만 아쉬운점이라면 바텐더분이 좀더 미소를 가진 얼굴로 친절하게 대해주셨으면..칵테일시킬때마다 뭔가 죄송스러움ㅎ..,맛있다
92,오늘와인한잔,저렴하게 와인을 즐길 수 있어서 좋았어요. 여기도 두 세 번 갔네요. 직원분들 친절하시고 안주도 맛이나 가격대나 괜찮았어요~,맛있다
93,오늘와인한잔,"1차 곱창전골, 2차 병맥주1병씩, 3차 노래방 다시...4차 와인 한 잔? (사격장 포함하면...5차?) 건대를 간 것도 거의 5~7년 만이지만 이렇게 놀아본 것도 정말 오랜만이다~와인한잔은 체인이다보니 지난달 모임을 하며 서초점에서 와인 한 병 나눠 마신적이 있는데, 저렴한 가격에 편했던 분위기가 나쁘지 않아 건대점을 방문했다.전체적으로 포도색과 같은 보라빛 분위기~ 아기자기한 인테리어가 여자들이 좋아할만 하다.가격도 비싸지 않아 학생분들도 부담없이 와인을 즐길만하구.개인적으론 저렴한 가격에 다양한 안주를 고를 수 있다는 점이 가장 좋았다. 저렴하기에 안주양이 많진 않지만 오히려 그점이 더 좋기두 하고.어제도 자리에 앉아 편히 이야기를 나눌 요량으로 글라스 와인 한 잔 씩을 시켜 작은 안주 하나와 함께 즐겼다.둘 다 한 잔씩 했는데 무겁지 않고 산뜻해서 나쁘지 않았다. 한 두잔 마시고 싶을 때 방문 예정~",괜찮다
94,오늘와인한잔,너무 별로... 다 맛없다 어떻게 된게;;모히또: 인위적인 시럽 맛 + 싸구려 알코올와인: 마치 like 아세톤에그 인 헬: 걍 토마토 소스에 치즈 올린 맛맛 없고 가게 view도 건대의 복잡하고 쓰레기 널린 길거리 ㅜㅜ 분위기까지 별로여서 칵테일집 처음으로 비추천 박고 갑니다...,별로
95,오늘와인한잔,귀여운 코알라 그림이 있는 쉬라즈 와인 한병에 작은 포션의 안주를 주문해서 친구와 도런도런 이야기하기 좋았던 곳. 2014~2015년쯤 스몰비어가 강세였다면 이젠 스몰와인인 걸까. 대학생들도 크게 부담을 느끼지않는 선의 착한 가격으로 와인을 즐기기 좋은 것은 상당한 장점인 것 같다. 다만 와인 맛은 딱 가격정도. 과일 안주는 전부 포도가 나와서 비추한다. 포도주를 마시는데 포도 안주 왠말이여,괜찮다
96,오늘와인한잔,"2019년 들어 가장 잘 갔다고 생각하는 맛집이자 술집. 분위기도 너무 좋고 특히 창가자리가 진짜 좋아보였음. 웨이팅이 많아서 삼십분안에 착석한것만으로도 만족 ,, 외관상으로는 그냥저냥 인스타용 갬성 술집일줄 알았는데 보이는게 다가 아니였다. 와인을 저렴하게 마실수있는거는 둘째 - 음식이 너무 맛있고 , 또 맥주가 너무 맛있다 !! 3차로 갔던거라 이미 배가 좀 부른 상태였는데도 간단하게 안주삼아 시킨 연어샐러드 싹싹 긁어먹고 후식으로 라면까지 ㅎ 심지어 라면도 맛있었음 ( 계란 반숙으로 하는 센스에 감동했고요 ) 사실 주 메뉴인 와인은 아직 내 입에 낯설었다. 오히려 맥주가 더 맛있었는데 푸른밤 수제흑맥주부터 청포도 과일맥주까지 맛도 좋고 쓴맛도 없이 깔끔해서 너무 좋았다. 가성비 좋고 분위기 좋고 맛 좋고 술맛 좋고 서비스 좋고. 썸타는 사람들이 같이가면 확률 100 % 일 곳. 물론 나 혼자 착각하는거 말고.",맛있다
97,오늘와인한잔,"근사하고 멋진 분위기는 기본이고 곳곳 벽면에는 여심울려버리는 감성네온글귀,  다양한 손님들의 취향을 모두 반영한 다양한 메뉴들이 준비되어 있음-레드페스토 파스타   페투치니면이라서 더욱 먹음직스럽고 식감역시 좋았음 -오늘 스테이크 안에  채소와 어우러져 가격이 믿기지않은 양과 맛-에그인헬  계란 노른자의 풍미와 베이컨과 야채까지 빵에 듬뿍 찍어 올려 한 입 먹으면 반할맛",괜찮다
98,영모네중식포차,"""식사던 안주던 가성비 좋게,메뉴부담 없다!""생긴지는 1년정도 됐다고하는 집이온데 이미 동네 분들에게 소문이 나서 조금만 늦으면 웨이팅이 있는 그런 집이라 하더이다. 소인이 들른날 6시 직전에 도착했는데 금방 만석이되더이다.확실히 요리류를 저렴하게 먹을수 있는 집이오니 확실한 메리트이지요.차돌박이 짬뽕- 묵직한 국물이 매력적인 짬뽕이옵니다. 가게 이름처럼 그저 포차가 아닌 점심시간엔 훌륭한 중국집이 되는 그런 집이구나~ 싶더이다.마라 깐풍기- 개인적으로 마라를 그렇게 찾아먹는 스타일도 싫어하는 스타일도 아닌지라 마라향이 적당하고 매력적으로 느껴지더이다.점심에 중식이 땡길때 오던 저녁에 안주로 탕수육이나중식 요리 땡길때 오던 4인으로 와서 좀 더 다양하게 쫙 시켜서 먹으면 보다더 만족감이 커질 그런 집이라 사료되옵니다.",맛있다
99,영모네중식포차,#. 가지탕수 크림새우 쟁반짜장휴가 마지막날 언니와 저녁먹으러 간 곳저녁으로 청어사시미와 가지 중 가지를 고름주중 6시 반쯤(?) 도착했는데 거의 만석가게 옆 좁은 골목으로 들어가면 1대정도 넣을 수 있는 주차공간이 있는데 마침...!! 비어있어 주차함골목이 엄청 좁음^-^;주문은 크림새우 가지탕수 먼저시킴새우 탱글하니 맛있었음가지튀김은 카레향이 살짝 났는데 맛있었음큼직한 빨간고추도 튀겨놓으니 매운맛이 없어져재밌게 먹었음~생가지는 좋아해도 익힌가지는 그닥 좋아하지 않는다고  생각했는데... 아니었음ㅋㅋㅋ난 그냥 물컹가지가 그닥이었던걸로...가지+빨간고추+땅콩+위에 뿌려진 아이를 소스에 찍어먹으니 넘 맛났음양이 살짝 부족한듯해 쟁반짜장 하나 더 추가함양이 적은대신 가격이 좀 저렴함그래서 같은 가격에 다양한 요리를 맛볼 수 있음우린 여자치곤(?) 잘 먹는 편이고 맛난음식 먹는걸 즐기는 편이라 가지탕수 크림새우 쟁반짜장을 먹고도 살짝 부족해 요리 하나를 더 시키려고 했었음... 이날 가지튀김을 정말 맛있게 먹었는지 자꾸 가지가 생각남!!!,맛있다
100,영모네중식포차,이 집은 깐풍기같은 요리가 적은양 적당한 가격(만원)에 주문가능한게 첫째 장점인듯.차돌짬뽕 맛있다.,맛있다
101,민들레홀씨,"건대에서 2차로 간 술집민들레홀씨라는 약간은 토속적이고 한국적인 이름처럼 전통주점이다. 내부는 전통적인 인테리와 현대적인 인테리어가 섞여있다. 약간 뜬금 쇼파..세트메뉴 푸짐한 잔칫상시켰다. 여기에 날치알 주먿밥 추가.어묵탕, 반전, 도토리묵, 마른안주, 황도화채 세트이다. 5개에 19000원 엄청싸다! 그리고 미친할인으로 일부메뉴들 다 만원이다. 도토리묵인데 청포묵도 같이나온다. 근데 양이적음.. 한 6~7조각?에 채소가 많다. 맛은 괜찮다.어묵탕은 뚝배기 하나에 나온다. 양 괜찮음!반전은 김치전이랑 해물파전 반반인데 이게 가장 가성비 좋았던 듯 하다. 혼자서 만원어치 하는 듯마른안주는 땅콩에 과자파티... 이건 단가 500원도 안나올 것 같은데..황도화채는 6조각이었다. 과일 들어있는게 신기. 역시 양이 적다.전이랑 어묵탕이 가성비 좋았고 나머지는 사이드로 나온 느낌!술은 겁나싸서 복분자 먹었는데 너무너무 달았다. 소주랑 스까먹자...전체적으로 넓직넓직해서 좋았다아 그리고 음식나오는 그릇이나 앞접시 도자기 넘이쁘다..도자기 ㅅㄹㅎ",맛있다
102,민들레홀씨,두부김치가 맛났어요,맛있다
103,사계,이번에 다녀온 #군자술집 #사계 인데요 이름 그대로 4계절을 의미하는 곳이겠죠? 그만큼 1년 365일 사계절 내내 반기는 느낌이지 않나 싶었답니다 ☺ 무려 20년 된 술집이라는데 위치도 역에서 가깝고 시설도 좋고 무엇보다 어머니같으신 사장님의 음식솜씨가 최고였답니다 ~ 술자리를 더욱 기분 좋게하는 맛있는 안주들과 함께하기 좋았던 후기에요,맛있다
104,조선주막,#안주 허접 #서비스 그닥. 사람 많아서 왁자지껄 한 곳. 정신없이 서빙하는 종업원의 속도가 많은 사람을 감당 못하는 곳. 직원 더 채용하시는 것은 어떨지? 건대 주변의 술집중에 맛있다 생각되는 곳도 별로 없지만 안주도 너무 허접한 곳.,별로
105,조선주막,통오징어 해물짬뽕탕 / 꿀막걸리 / 병막걸리,괜찮다
106,조선주막,"막걸리 입문자에게 좋을 것 같은 조선주막!제 첫 막걸리 입문이였고, 이후로 막걸리만 찾게된..ㅎㅎ사실 막걸리 맛을 알기 전에는 시도하기 어려웠는데, 여기서 딸기막걸리를 먹고 완전 딸기스무디 같더라구요!! 맛있어서 이후로 편견을 갖지 않고 막걸리를 좋아하게 되었습니다 ㅎㅎ안주는 특별히 맛있지는 않아요!건대 특성상 사람들 바글바글 하구요 ㅎㅎ그래도 여성분들이 막걸리 입문하기 좋은 곳입니다~!괜찮다와 맛있다가 고민되지만.....! 그래도 후하게 맛있다 누릅니다 ㅎㅎ",맛있다
107,조선주막,"건대 새마을 식당 건너편에 있는 막걸리집.평일 저녁이 갔는데 1층은 꽉 차서 2층에서 먹었다.꿀막걸리가 유명하다는데 상큼하고 달달한 막걸리가 먹고 싶어서 유자꿀막걸리(6,000원)와강력추천 메뉴인 조선닭치즈(18,000원)를 주문함.달달한 막걸리와 매콤한 안주는 완전 잘 어울렸음!서비스로 제공되는 라면도 좋았음ㅎㅎㅎ유자꿀 막걸리 다 먹고 친구는 알밤막걸리가 더 먹고 싶다고 해서 알밤막걸리(4,500원)와 김치전(9,000원) 추가! 김치전도 바삭하고 괜찮았음ㅎㅎ건대에서 꿀막걸리가 먹고 싶다면 한 번쯤 가볼만한 곳 같음:-)",괜찮다
108,조선주막,기본 안주로 무려 봉지 라면을 주는 술집! 패트에 넣어서 판매하는 막걸리는 꿀막걸리와 공주 알밤 막걸리 단 두 종류뿐이다. 안주로 해물파전을 시켰는데 맛이 그냥 그랬다. 그래도 라면이 기본 안주로 나오는 것도 맘에 들고 꿀막걸리와 알밤 막걸리가 맛있어서 괜찮다 드림.,괜찮다
109,조선주막,막걸리는 맛있는데 안주가 양이적고 비쌈 ㅜㅜ,괜찮다
110,조선주막,안주가 가격대비 별로다...그런데 안주를 시키는 게 필수라서 어쩔수 없이 뭐라도 시켜야 한다.복숭아망고막걸리 시켰더니 실수로 망고시럽만 넣었다고 중간에 바꾸어주는 기이한 경험도 했다.아무튼 기본안주 라면만 맘에 들었던 곳이다.,별로
111,조선주막,맛있었다 기본안주로 나오는 안성탕면도ㅠ맛있엇곸ㅋㅋㅋㅋㅋ... 막걸리도 달달하이 맛잇음 ㅋㅋㅋ 근데 친구말론 여기 (막걸리에 한해서) 맨날 시키던거 안나오고 다른게 나와서 바꿔달라고 하면 안바꿔주고 새로준다곸ㅋㅋㅋㅋㅋㅋㅋㅋ (내가 갔을 때도 그랫닼ㅋㅋㅋ) 무튼 맛잇어서 또 갈 의향잇다!,맛있다
112,서울230,건대 분위기 술집 데이트로 서울230 어떤가요 ~ 낮에는 카페 밤에는 펍으로 운영되고 있는 나만 알고싶은 아지트같은 매력이 넘치는 곳인데요. 위치고 북적하고 정신없는 곳이 아니라 조용하고 분위기있게 술자리를 즐길 수 있고 무엇보다 친절하시고 요리잘하시는 사장님이 계셔서 만족스러운 시간 보내고 왔답니다 ~,맛있다
113,모던통닭,"치킨 자체는 누린내가 나지 않고 촉촉한 맛인데, 마약치킨의 시즈닝이 맛있지 않았습니다 ㅠㅠ 추천 보고 간건데 실망했어요. 사장님께서 계란찜을 서비스로 주십니다. 뜨거우니 조심하세요! 그리고 세트 천원 추가하시면 감자튀김에 어니언 시즈닝을 주는데, 프링글스 어니언맛과 유사한 시즈닝입니다. 개인적으로는 두번째 방문 생각이 없습니다. ㅠㅠ",별로
114,모던통닭,양이 너어어어무 많다 2.5-3인분인듯 ㅋㅋㅋㅋ 무난한 어니언크림치킨?? 인가 시켰는데 맛있었다 !!!!,맛있다
