,가게이름,리뷰아이디,리뷰,맛평가
306,가은김밥,머큐리 ,"은평구에 김밥 맛집, 대조동 <가은김밥>. 깔끔하고 푸짐하고 친절하니 아니 갈 수가꽃나물이 든 김밥이나 어묵 김밥, 명태회무침김밥은 좋아하고 가격은 4천원대로 기억하며 라면은 평이한 편",맛있다
307,왕순이주먹밥김밥,솜솜,"이 근처에서 북한산을 등반하는 등산객 사이 필수코스인가..?간단한 허기를 채우고 등산을 시작하기 위해 들른 곳인데 이렇게 맛집이어도 되나 ㅇㅅㅇ적당히 익은 라면 면발, 계란이 면발에 얽히고 국물에 조금 풀린 그 기막힌 비율.. 위에 얹어진 치즈 한장이 선사하는 약간 느끼한 국물맛.. 거기에 더해서 참기름과 김가루 팍팍 묻힌 김치와 참치가 사이사이 깨와 더불어 감칠맛을 폭발케하는 주먹밥..뭐야뭐야 ㅠ 최고다최고",맛있다
308,하동우렁추어탕,Pearl,"메기매운탕 먹었는데, 비리지 않고 메기가 큰 편이라 살 발라먹기 편했어요. 메기만 들어있다면 심심했을텐데 참게한마리와 우렁살이 듬뿍 들어있고 수제비도 괜찮았어요. 반찬도 깔끔하고 김치도 맛있어서 메기살코기와 수제비 김치 같이 먹으면 잘 어울리네요. 저의 취향은 아닌 음식이지만 초심자도 도전하기 괜찮습니다. 매장이 넓음 편이라 어른 모시고 가도 나쁘지 않고, 주차장이 큰편은 아니지만 주차 가능해서 편해요.",괜찮다
309,홍두깨손칼국수 수제돈까스,GABY,"거리두기가 해제되면서 외식을 자주 하는 중인데, 안하다가 하려니 지출이 크게 신경 쓰여 이따금씩 가성비 좋은 곳을 찾아다니는 중이다.홍두깨손칼국수는 감자탕으로 유명한 대림시장 초입에 있는 칼국수집이다. 두 달 전에 갔을 때만 해도 칼국수 한 그릇에 4천원으로 엄청난 가성비였는데, 리뷰를 올리기 전에 혹시나 해서 찾아보니 5천원으로 가격이 조금 올랐다. 하지만 이마저도 착한 가격이라고 생각한다.칼국수는 시장에서 파는 손칼국수 맛인데 면이 수제로 만든 느낌이 물씬 난다. 비빔칼국수도 있길래 먹어봤는데 면도 맛있고 양념도 맛있었지만 합쳐놓으니 내 취향은 아니었다ㅜㅜ 면이 두꺼워서 밀가루 맛이 많이 나 양념 맛이 조금 묻히는 느낌이었다. 돈까스는 경양식이고 당근 맛이 많이 났다.메뉴 세 개를 먹어보고 느낀 건 기본 칼국수가 제일 맛있다는 거다. 재방문을 한다면 칼국수 때문일 것 같다.",괜찮다
310,모이세해장국,이보민 李潽旼 Min Lee,평점 3.7나쁘지 않은 맛,맛있다
311,모이세해장국,Zzo,우라동네에도 생겼으면,맛있다
312,모이세해장국,들깨러버,진짜 맛있음... 남자친구랑 갔는데 서로 말안하고 코박고 먹음ㅋㅋㅋㅋㅋ두번째 방문인데 술마시면 또 올거에요... 츄천추천,맛있다
313,모이세해장국,들깨러버,맛있어요... 맛있어요 또 가고싶어요! 모이세해장국만세!,맛있다
314,은평감자국,깐도리,감자국이란 감자탕 ㅋㅋ 자극적이지 않고 담근 김치 도 뭐 쏘쏘 .. 사람 많아 정신없는 곳 처음이자 마지막 일듯,괜찮다
315,은평감자국,OhYoonsuk,고기가 어마어마하게 부드럽고 실함소자 시켜서 여친이랑 먹었는데 절반정도 남겨서 남은건 포장해서 두끼 데워먹음양도 어마어마 함아주 좋습니다식사로도 술안주로도 강추해요,맛있다
316,은평감자국,AIROU,"재방문 의사 : 있음!고기, 우거지, 버섯, 파, 당면 등 이것저것 푸짐하다!국물도 좋고 겨자소스에 고기를 찍어먹으면 맛있다.수제비반죽을 떼어넣으면 맛있는 수제비가 된다.다 먹고 고소한 볶음밥을 먹으면 짱.",맛있다
317,홍제동 우동국수,선수저후촬영,"여름계절용으론 냉우동도 나왔는데 마침 원하던 맛이었는지, 넘 맛있게 먹었어요. 시그니처메뉴 맑은 국물 순두부우동은 얼큰하고 구수해요. 쫄깃한 면도 맛나고 여름지나기전에 냉우동 먹으로 또 가야겠어요",맛있다
318,홍제동 우동국수,말랭이,최근 식스센스로 인해 사람이 정말 많았었다. 손님들 대부분은 순두부 우동을 주문했다. 얇은 면이 의외였고 순두부와 국물과 잘 어울린다. 맵지는 않았고 후추맛이 강한 것으로 기억한다. 줄 서서 먹을 만큼 맛이 있진 않았지만 뜨끈하게 속을 풀기에는 좋았다,괜찮다
319,홍제동 우동국수,플렉서,순두부 우동이 독특하다 그냥 우동과 베이스는 같으나 순두부 고추기름 등을 넣어서 다소 칼칼하니 좋았다면은 두껍지않고 얇다 새벽2시까지 괜찮다,괜찮다
320,홍제동 우동국수,기르,완전변한집,별로
321,사계절식당,뭉치,밑반찬진짜맛있고 찰솥밥 짱근데 뚝불은 고기가 질김 다른건 맛있었음,맛있다
322,사계절식당,어젠,고추장불고기 8.0고등어조림 7.0된장찌개 7.0모든 메뉴에 찰솥밥이 나오는!!기본 반찬들도 맛있고 메인요리들도 다 만족스러웠지만 특히 밥맛이 너무 좋았다돌솥에 나오는 찰밥 자체가 너무 맛있어서 밥만 먹어도 맛있다! 줬을듯,맛있다
323,넷길이콩나물국밥,무화과,"아낌없이 주는 집이니 돈쭐내러 가야해요!!사장님이 미치셨습니다.국밥 팔아서 대체 얼마나 남는다고이러시는 걸까요?국밥맛은 기본이고요.처음에만 차려주시고 모든 반찬이 셀프리필인데깍두기와 배추김치는 물론이거니와 오징어젓갈과 장조림도 무한이에요.그런데 이 오징어젓갈이 따로 사오고 싶을 만큼 맛있고요.-지인 피셜 따로도 파신대요!!-장조림은 보통 조금 먹게끔 매우 짜게 만드는 곳도많잖아요?그런데 여기는 달달 슴슴하니 간을 해서얼굴에 철판 깔고 가득 담아와 다 먹게 한다니까요.아무도 주지 않는 눈치 보며 나가려다 발견한저 시원한 매실주스를 또 먹다가옆에 무료 아이스크림을 발견하고...콩나물국밥 한그릇에 이렇게 퍼주시기 반칙 아닌가요?고마움을 떠나 살짝 미안한 마음에 또 방문하면 무한루프처럼 또...아끼는 마음에 저만 알고 있었는데망플 볼때마다 사람들이 모르는 것 같아속상해서 사이다 원샷하고 리뷰 올립니다.추가!위쪽 대조시장이 서울에서 열손 안에 드는먹거리 맛있는 시장으로 종종 뽑힙니다.불광돌쇠닭강정과 북한산단풍김밥, 수제어묵가게를함께 들려보세요!!",맛있다
324,넷길이콩나물국밥,파랑앤홍,"18-39몇년전에 서부병원 근처에서 맛있게 먹었던 콩나물 국밥집없어진줄 알았더니 대조동으로 이사 왔네요건물지어서..담백한 국물맛은 여전합니다애기 계란 두알을 수란처럼 주는데 김가루 솔솔 뿌려서 콩나물에 찍어드시면 끝내줍니다이 맛 때문에 여기가 가끔 생각나곤 했지요오징어젓갈, 장조림, 알맞게 익은 깍두기가 무한리필이며 여기만의 대박..디저트 5종세트가 무료..꽤 괜찮은 콩나물 국밥집입니다방문추천 95%서비스 85%청결 80%주차는 무료발렛으로 ^^",맛있다
325,삼첩분식,muk_so.o,로제 떡볶이가 나온지 꽤 됐지만 어쨌든 로제 대전으로 삼첩분식 로제 떡볶이도 먹었다.사실 먹은지 꽤 되었지만… 기억을 되살려보자면 삼첩 로제 떡볶이는 생각보다 연한 로제맛이었던걸로 기억한다. 타사 로제 떡볶이보다 묽은 편이고 연한 맛이다. 크림맛이 더 강하다고 느꼈다.내용물은 양도 그렇고 뭐가 많이 들어 있다. 소세지 칼집은 인정여기는 튀김맛집이다. 맛감자는 물론이고 튀김이 되게 바삭바삭해서 튀김 먹을 맛이 난다.한번 먹어본 것으로 만족.,괜찮다
326,삼첩분식,함냐함냐,배달해먹음. 사진은 집에서 플레이팅한거. 사실상 배달계의 대유행 식당이지 싶다. SNS광고를 엄청 많이한건지 브랜드명이 아주 눈에 익을 정도였으니까. 근데 속는셈치고 한번 먹어보자하는 마음으로 주문해봤는데....오잉 사실 전에 봤던게 다 광고가 아니고 찐 리뷰가 아니었을까 싶을 정도로 마음에 들었다. 나보다는 떡볶이 애호가들이 더 크게 열광했는데 로제떡볶이가 그 인기의 주인공이다. 배달돼서 오는 패키지(배달가방 뮤양 종이박스 스타일)도 군더더기 없고 감자튀김 그득 주는 인심도 넉넉하다. 넓적당면 넣어먹으면 흐뷰뷰 먹는 맛이 아주 좋다. 양이 많아서 혼자 먹긴 어렵고 최소 2인이서 먹으면 감자튀김까지 올킬할 수 있지 않을까.,맛있다
327,오닭꼬치,호호홍,밤에는 어떤지 모르겠지만..낮에 갈때는 미리 다 구워놓은거 살짝만 데워줌.데우는것도 숯불이 아니라 렌지?로 데워줌.그래서 닭에서 냄새 많이 남.,별로
328,오닭꼬치,Brucelist,"3.5/5.0“ 맥주가 생각나는 닭꼬치! “피자 치즈를 정말 많이 넣어주더라구요!!!산책을하다 냄새에 이끌려 사먹은 닭꼬치선택할 수 있는 폭이 넓어서 좋았음1. 떡 or 대파2. 소스 5~7종류저는 갈릭, 치즈, 떡 닭꼬치를 먹음!!가격은 4,000원날이 따뜻해지면 한강가서 돗자리 펴놓고 맥주와 함께 먹고 싶은 음식!재방문 00",맛있다
329,일월만두,맛집맛집먹을래갈래,"만두를 먹으러 수원에서 서울에서도 반대편(?)에 있는 새절역까지 갈 줄이야. 평소에 만두를 좋아하기도 하지만 단순히 만두만 딱 먹기위해 여기까지 움직인 이유는 지인이 진짜 맛있는 동네만두집이 생겼다는 말을 했고 그날 딱 만두를 먹고싶었기때문이다. 이 만두집은 장시간에 1호점이 대박을 터뜨리는 순간 3호점까지 불어난 핫한 만두집이란다. 만두집에 앉을 공간은 없는데 앞에 사람들이 줄서서 만두를 사먹는다.고기교자만두, 김치교자만두, 새우만두를 먹었는데 3개 다 너무 맛있다. 다른 만두들의 맛이 궁금할 지경이다.보통 만두보다 피가 좀 더 쫄깃한데 이게 속과 어우러져 금방금방 먹게된다. 입안에서 녹아내리는 기분이랄까.새우만두는 새우살이 정말 통통하다. 싼 가격인데도 좋은 새우를 쓰는 기분!흥해서 계속 사먹고싶다. 너무 맛있다. 이걸 쓰는 이 순간에 당장이라도 다시 가고싶다.",맛있다
330,떡튀순1번가,백반남자 ,무난하게 가격과 맛으로 떡볶이와 김밥을 맛볼수 있는곳,괜찮다
331,떡튀순1번가,어젠,옛날떡볶이 3.0 (치즈추가 2.0)찰순대 3.5야채튀김3개 2.0야끼만두 0.5오뎅 0.5마약김밥10개 3.5꼭 초등학교 앞에 있는 오래된 분식점 같다매장 안팎도 그런 느낌이고 가격대도 맛도 그렇다전혀 거부감 없이 가볍게 먹고 올 수 있는 곳특별한 맛은 아니라도 그런 동네 분식점 느낌이 좋았다,괜찮다
332,만나만두,muk_so.o,고기만두/ 만두피가 얇아서 좋다. 간이 약하다. 거의 없는 편이라고봐도 무방함. 간장이랑 먹기 좋다.고기보다 다른 재료들이 돋보여서 고기만두같지는 않다.김치만두/ 고기만두와 동일하게 만두피가 얇다.김치가 꽤나 매콤해서 김!치! 만두인 맛이다.매운데 간이 비교적 세지 않은 편이라 간장과 먹어도 잘 어울린다.엄청난 맛집은 아니어도 오며가며 들려 모밀과 먹으면 좋을 듯.,괜찮다
333,59년옛날통닭,백반남자 ,녹번역에서 대략 5분거리에 있는 통닭집인데집에서 진흥마켓(바로옆임)에서 장보러 갈때 항상 사먹는 통닭집 한마리에 6000원인데 바삭하고 통으로 튀기기 때문인지 육즙이 살아있고 맛이있다. 주문하자마자 7분정도 소요됨,맛있다
334,옛날장터치킨,나영이,딱 전형적인 옛날치킨. 튀김 옷이 얇아 크리스피한 느낌이 강하지 않은 편. 그래도 기름이 깨끗해 냄새가 나지 않아서 좋았어요. 촉촉하고 두툼한 속살이 잘 느껴지거나 양이 많거나 하진 않은데 가격 생각하면 나쁘지 않다고 생각해요! 딱 전형적으로 취향탈 것 같은 치킨.같이 생맥 한 잔 곁들였는데 시원하고 깔끔해서 포장보단 가게에서 맥주 같이 먹는 게 더 좋을 것 같아요!,괜찮다
335,홍두깨칼국수,나영이,가벼운 마음으로 들어가 든든한 마음으로 나오는 집! 항상 길가다가 식사하시는 분들로 붐비는 집이라 궁금했던 집이에요.메뉴판을 보면 아시겠지만 가격이 정말 착해요! 저는 칼국수를 먹지 않았지만 3500원.. 옆에를 둘러보니 다들 칼국수만 드시고 계시더라구요! 양도 엄청 많아서 보기만 해도 정말 든든해보였어요!돈까스는 옛날식 돈까스인데 동네 가게치고는 괜찮았어요. 나름 바삭한 맛과 두툼한 고기를 느낄 수 있고 소스에 눅눅해지거나 그러지 않아서 좋았어요! 물론 양이 많아서 계속 먹기엔 심심한 편도 있었네요.맛을 즐기러 가기 보다는 가볍게 끼니 때울 때 정말 괜찮은 집이에요! 사람이 항상 많지만 회전율도 빨라서 웨이팅이 별로 없다는 점도 좋아요!,괜찮다
336,백년두부촌,페이든,가격도 착하고 두부전골도 맛있어요!서비스로 주신 순두부도 간장 살짝 얹어 먹으면 꿀맛입니다.북한산 등산 계획 있으시면 추천하고 주차는 1시간 무료에요!,괜찮다
337,도깨비손칼국수,백반남자 ,손칼국수 2500원 만두 3000원초가성비의 맛집괜차나요 국물도 만두도 예상 그대로의 맛그래도 가격이 저렴해서 혼밥하러 올때좋을것 같습니다,맛있다
338,해남가정식백반,빙고,술 좋아하는 사장님 ㅎㅎ 손도 크고  솜씨 끝내줍니다편한한 백반집인데 배달  전혀 안하시다가 인제 하신데요,맛있다
339,오가네 손칼국수와 수제 돈까스,르웬,"가성비 손칼국수와 돈까스!주변에 칼국수집은 많지만 주말에 문여는 곳이 없어 이곳저곳 방황하다 망플보고 찾아간 가게!골목 안쪽에 위치해있어 처음에 찾기가 어려웠는데 가까이 가보면 간판이 크게 되어있어 쉽게 찾을 수 있었다. 허름한 외관과 달리 문을 열고 들어가니 의외로 사람들이 많이 있었는데 혼자 온 손님 반, 아기가 있는 가족, 커플, 어르신들 할 것 없이 다양한 손님들이 식사를 하고 있었다. 5,500원이라는 가성비 가격에 잊고 있었는데 칼국수는 무려 손으로 반죽한 손칼국수로 두툼하고 쫄깃한 면이어서 무척 좋았다. 6천원의 수제비는 기계식으로 얇아 크게 기억에 남ㅈ 않았는데, 국물은 멸치 국물로 무난했고 김치가 맛있었으나 중국산 고추가루가 조금 섞여 아쉬웠다. 근처에 방문할일이 있으면 가성비로 무난하게 먹기 좋다!",괜찮다
340,크리스피하우스,이규진,구산동 25년토박이입니다 개맛있습니다연신내문고 걸어갔다오면서 보이길래진짜아무생각안하고 포장했습니다등심이랑 멘치집에와서 먹었는데 미쳤습니다 (더보기)와........그기분아시나요 1도정보없이 본 영화가 개명작일때의 쾌감고기 진짜부드럽고 무쟈게 바삭하고기름도 안느끼하고 특히 소스 돈까스랑 할라피뇨마요 2개샀는데소스먹어보면 압니다 정성이들어갔다는걸좋은말만썼나요제가너무근데 진짜존맛탱입니다오늘부터 단골다이어트망할듯^^,맛있다
341,왕돈까스왕냉면,백반남자 ,양은 많다 왕돈까스 7000원 진짜 배부르게 먹고옴,괜찮다
342,왕돈까스왕냉면,어젠,돈까스+쫄면 7.0양 정말 엄청 많다....혼자서 다 먹는데 많다고 생각하면서 먹음물론 다 먹긴 했지만 ㅎㅎ돈까스는 무난했고 쫄면이 정말 맛있다야채도 많고 면도 쫄깃하다가성비 최고,맛있다
343,모자순대국소고기국밥,나영이,"들어갈 땐 긴가민가했지만 물음표에서 느낌표로 바뀌는 데 오래 걸리지 않은 순대국집! 주변에서 간단히 한 끼 때울 일이 있어 길 가다 보이는 곳 들어갔어요. 시장 근처였는데 딱 그에 걸맞는 분위기! 모자순대국인데 아드님은 안 보이시고 어머님 혼자서 요리하고 홀 관리도 다 하시네요. 순대국은 오랜만이라 고민의 여지 없이 순대국밥 주문. 받자마자 국물 색 보고 정말 반가웠어요! 탁한 것 하나 없이 맑고 투명한 국물. 아예 맛이 안 나거나 자체로 깊은 맛을 내거나 둘 중 하나인데 다행히 후자였어요! 잡내 하나 없이 깔끔하고 깨끗한 맛의 국물. 순대나 머릿고기 등 부속물들은 사실 특별한 편은 아니었는데 부추, 파 등 야채를 듬뿍 넣어주셔서 국물에 맛을 더했던 것 같아요.국물에 약간의 변주를 주기 위한 저만의 팁을 알려드리면 저는 송송 썰은 매운 고추를 찾아요. 이 집은 따로 준비된 건 없었는데 흔쾌히 준비해주셔서 감사했어요! 맑은 국물에 칼칼한 맛을 더하니 제 스타일에 딱 맞는 국물. 그리고 양념을 원하신다면 다대기가 아닌 깍두기 국물을 추천드려요! 이 집 김치나 깍두기가 괜찮아서 더해봤는데 국물 맛을 해치지 않고 색다른 느낌을 더해주네요!!사실 접근성이 많이 떨어지고 찾아올 정도로 대단한 맛을 내는 것도 아니지만 제가 좋아하는 스타일의 순대국에 푸근한 분위기라 정말 반가운 집이었어요!",맛있다
344,골목식당,마시쪙,동네에서 그냥 밥한끼 하기 좋은곳저녁에 갈때마다 사람많아서 맨날 허탕쳐서 주말 낮에가서 먹었는데 점심시간 되어가니 근처 인부들로 가득차게됨..자리는협소하고 이곳의 인기메뉴는 냉동삼겹살. 그리고 낮엔 내장탕 많이 드시는듯낮부터 고기안굽고 내장안좋아하니 부대찌개 먹었는데햄이랑 소세지 엄청 많이 넣어주십니다근데 찌개 맛 자체가 그닥 맛있진않네요..찌개랑 반찬 간은 맞지만 메인메뉴에서 딱 끌리는 맛은 없어서 ㅠㅠ 재방문은 모르겠네요가성비는 굿,괜찮다
345,흥부가반해버리고놀부가기절한닭강정,나영이,포장으로 먹었는데 양 좀 많은 거 말고는 딱히 특징 없던 닭강정. 체인점인데 지점마다 바삭함이나 맛이 다른 듯.. 데리야끼 소스 맛도 약했고 미리 만들어진 강정을 떡과 함께 버너에서 조리하시는데 튀김옷이 바삭하거나 속살이 촉촉한 느낌은 받기 힘드네요. 이 집은 굳이 닭강정이 먹고 싶은 것 아니면 안 갈 것 같아요,별로
346,삼삼S치킨,르웬,지하철에서 올라오는데 무슨일이야 치킨냄새가 난리가 나길래 나도모르게 이끌려 포장을 주문하고 있었다!의외로 가게 안에는 사람들이 꽤 있었고 전통이 된것 같은 분위기가 있었다. 다소 무서우면서도 불친절한 주인내외로 보이는 분들께 치킨을 건네받고오는길에 괜히샀나생각하면서 들어와 포장을 풀고 맛보고 나니 재방문의사가 있는 깔끔한 맛!ㅎㅎ보드람치킨과 둘둘치킨 느낌이 나는 가벼운 치킨이었다! 역시 오래된 맛집은 불친절한걸까ㅎㅎ다음에 또 갈일이 혹시 있다면 전화주문맡기고 얼른 찾아만 와야겠다.ㅎㅎ,맛있다
347,점순이핫도그,나영이,"체인점으로 보이는 듯 한데 간단히 끼니 때우려고 먹어봤어요. 크게 순한 맛 매콤한 맛이 있고 그 안에 토핑에 따라 몇 종류가 있었어요. 핫커리 먹어봤는데 핫. 커리. 둘 다 잘 모르겠어서 띠용... 바삭바삭한 겉의 식감, 기름냄새가 나지 않는다는 점은 괜찮았는데 특별한 건 모르겠던! 미니x탑 편의점 핫도그가 그리운 시간이었어요.. 허니버터, 갈릭 가루, 케찹 소스 등은 어떻게 먹는지 몰라 소심하게 뿌렸더니 맛에 큰 차이도 안 느껴져서 아쉬웠어요! 다 먹은 뒤에야 사장님께 꿀조합을 들을 수 있었네요 ㅎㅎ 간식용으론 적당한데 굳이 배고프지 않고서야 사먹을지는 잘 모르겠어요!",괜찮다
348,응암칼국수,나영이,"무난무난 동네 칼국수 집. 메뉴판에 만두, 접시수육이 꽤 저렴해서 시키고 싶었는데 양이 정말 많아서 엄두도 못 냈네요!닭칼국수인데 해물도 같이 나오는 게 신기했어요. 국물이 사골국물 스타일이라 진하게 나와요. 제 스타일이라 전 만족스러웠는데 바지락칼국수의 그 맑고 깔끔한 스타일 좋아하시면 호불호 갈릴 수도 있을 것 같았네요. 닭도 약간 가슴살의 퍽퍽한 느낌이고 면도 크게 특색있지는 않아서 그 점은 아쉬웠어요!칼국수가 무난하면 김치가 그 집의 평을 가르는 데 이 집은 그 점에서 별로를 줘도 이상하지 않을 것 같아요. 김치는 너무 간이 세서 자극적이었고 깍두기는 너무 물컹하고 쉰 맛이라 보조 역할을 전혀 못해주는 느낌...양 많이 주는 거 말고는 크게 기억에 남지 않는 동네 칼국수 집이네요!",괜찮다
349,마르,수원이,"연신내에서 늦은 시간에 방문하려니, 선택지가 없어 돌고 돌아 찾아간 곳.가격이 정말 저렴한데, 그만큼 다른 곳에 비해서 양도 살짝 적은 것 같아요.4명이서 9인분 먹고나왔습니다ㅋㅋ삼겹살이 보쌈처럼 잘라져서 나와 자르지 않아도 되서 편했어요. 그러나 아쉬운 점은 도톰하지 않다는 것과 한 조각이 아기자기 아담해요. 그만큼 살코기가 적어서 배가 덜 차는 기분.양념갈비가 맛있어 이후로는 계속 갈비만 먹었는데, 다른 곳에 비해 좀 더 달짝지근해요.가격도 저렴하고 양념 맛도 그렇고, 어린 친구들이 좋아할 것 같아요.",괜찮다
350,부리밥상보쌈,GABY,"딱 동네 백반집-부리정식(8,000원)과 보쌈정식(13,000원)을 시켜서 나눠먹었다. 시키고 5분 정도 기다리면 음식이 한 번에 다 같이 나오는데, 한 상 가득 나온다.한국인의 기본 반찬 김치를 먼저 말하자면, 배추김치는 양념맛이 너무 진했다. 총각김치가 살짝 새콤하니 더 맛있었다. 그리고 나머지 반찬들은 그냥 엄마가 집에서 대충 해준 느낌들이었다. 가자미구이는 맛있었다:) 왜냐, 가자미가 맛있으니까.보쌈은 고기가 퍽퍽해서 이에 꼈다. 맛없는 건 아니었지만 맛있다고도 못하겠다. 그리고 보쌈김치가 양념이 너무 진했다. 그리고 왠지 모르게 느끼했다. 오빠는 맛있다고 잘 먹었지만 나는 한 입 먹고나니 보쌈김치에 손이 가질 않았다.나에게 경양식 돈까스, 보쌈 이 두 메뉴가 항상 먹은 지 중간쯤 되면 느끼해서 물리는 메뉴다. 왜인지는 잘 모르겠다.어쨌든 괜찮은 한 끼였다.",괜찮다
351,연신내김밥,솔직하게 써보지,배고파서 간단히 뭐 먹을 거 있나 찾아들어간 시장에서 너무 맛있어보이는 잔치국수가 있는 거예요. 냉큼 앉았는데 앉고보니 바로 옆집이 유명한 곳이더라구요. 하지만 사장님이 너무 반겨주셔서 그냥 먹기로했어요. (양쪽 기존 앉아 계시던 손님 수는 비슷)거의 한 집으로 보일만큼 모든 게 비슷하기도 했고! 잔치국수랑 김밥 시켰는데 김밥 사진은 왜 안 찍었는지 모르겠지만 ㅠㅠ 엄청 만족했습니다. 가격까지 싸니까 더 행복!! 잔치국수 맛있는데 찾기가 진짜 어렵거든요. 연신내 갈 일 있으면 또 갈 것 같아요.,맛있다
352,수빈네새참,나영이,정말 가게명이랑 어울리게 저렴하지만 든든하게 끼니를 때울 수 있는 곳! 밤 늦게 운동하고 밥 먹을 곳 찾기 힘들었는데 우연하게 들어가게 되었네요.제일 비싼 메뉴가 6000원일 정도로 가격대가 정말 착해요! 약간 김천이랑 비슷한 느낌이라고 느낄 수도 있지만 음식은 그래도 저렴한 맛은 아니었던 것 같아요. 잔치국수는 육수의 깊은 맛까진 아니지만 저렴한 조미료 맛은 아니었고 면빨도 꽤나 부드러워 좋았어요! 고명도 듬뿍 들어있어 푸짐함을 느낄 수 있는 부분. 양푼 비빔밥은 평범한 듯 하지만 참기름의 고소한 향이 매력을 주는 느낌이라 맛있게 먹었어요!특별한 맛은 아니지만 가볍게 한 끼 하기엔 딱 적당한 곳이었어요. 늦게까지 식사를 제공한다는 점이 큰 장점인 것 같아요!,괜찮다
353,유짱집밥,GABY,"집밥같은 한식이 먹고 싶은데 해먹기는 귀찮아서 배달을 시켜 먹었다. 배달어플에 후기가 별로 없었지만 사장님이 쓰신듯한 가게 소개글에 손님에게 맛있는 음식을 대접하겠다는 진심이 담겨있는 걸 보고 안심하며 주문했다.제육볶음을 시켰더니 ‘밥+제육볶음+사골국물+김치(배추김치, 깍두기)+분홍소시지+요구르트’가 배달이 왔다. 메인메뉴와 국과 반찬의 조합이 좋은 것 같다:)밥은 한 공기보다 조금 더 많은 양이었고 제육볶음도 먹다보니 양이 꽤 많아서 조금 남겨 다음날 한 번 더 먹었다. 전체적으로 양이 푸짐했다.제육볶음 맛은 딱 먹기 좋은 정도로 짜고 매웠다. 야채도 충분히 들어있었고 딸려온 국도 심지어 맛있었다. 요리 성공한 집밥 맛이었다.",맛있다
354,이삭토스트,muk_so.o,"이삭토스트.. 태어나서 처음 먹어봤는데 왜 이제서야 먹은 건지...?딥치즈베이컨/ 살짝 느끼한게 먹고 싶어서 주문했는데 맛있었다. 원래 반만 먹으려고 했는데 나 혼자 다 먹었으면 말 다했지. 딥치즈소스와 베이컨, 계란, 그리고 독특한 소스.. 정말 소스가 궁금해요!!하나 순삭함. 2개까지 먹을 수 있음.",맛있다
355,푸딩,냠냠,저렴하고 식사로 딱 괜찮을 메뉴들이 꽤 많아용 크레이지삼겹덮밥이 인기많던데 조금 자극적인 맛이에여 그래도 맛나긴합니다 ㅎㅎㅎ! 저렴해서 좋구여,괜찮다
356,푸딩,기르,"돈까스,찌개,덮밥,분식류 많은메뉴 하나하나 다 기본이상그리고 친절하시다좋은 동네밥집",맛있다
357,불광우동,두부반모,매장에서 막 만들어 주시는 어묵우동 너무 맛있습니다. 면이 너무 좋아요. 국물도 깔끔하고 진한데 양념이 적당히 들어가 칼칼해서 너무 맛있습니다. 시국이 이래서 자주 못가는데 조만간 포장하러 가야겠습니다. 번창하세요☺☺☺,맛있다
358,불광우동,플렉서,가보진 못했으나 아내가 이동네서 유명한 평을 들었단다 가보고싶다,괜찮다
359,불광우동,가마니멍하니,고춧가루가 팍팍 들어간 얼큰우동이다. 휴게소에서 간단히 먹는 즉석우동 분위기. 우동면은 두껍고 통통한 스타일이 아니라 칼국수면과 흡사하다. 매운 거 못먹는 분은 못드실듯.,괜찮다
360,불광연탄생선구이,냠냠PD,"[불광역 생선구이 맛집]연탄에 생선을 바로바로 구워주는불광역에서 오래된 생선구이 맛집입니다.오랜만에 방문했더니 가격이 다 올랐더라고요? ㅠㅠ그건 좀 많이 아쉬웠습니다.삼치구이(1.0)제가 제일 좋아하는 담백한 생선! 한마리가 어마무시하게 커서, 둘이 실컷 먹을 수 있는 양입니다. 와사비 간장소스에 콕 찍어먹으면 맛있어요!묵은지 고등어(9.0)저는 항상 여기오면 구이 한개, 뚝배기 한개 이렇게 해서 나눠 먹는데요, 푹 익은 묵은지에 고등어가 정말 맛있습니다. 개인적으로 이날은 김치가 너무 많이 익어서 삭은 느낌이라 아쉬웠어요!여기에 기본 반찬인 김과 오징어 젓갈 등등 다 너무 맛있으니 꼭 한번 드셔보세요!",맛있다
361,불광연탄생선구이,chanwook_ie,촉촉하고 비린 맛없이 잘 구워진 고등어는 소금 간이 되어있는데 짜다고 느껴질 만큼 염도가 높지 않다. 반찬은 평범하고 김에다 밥과 고등어를 싸서 먹으면 맛있다.,맛있다
362,아빠랑나랑,최성현,떡볶이 1000원 라볶이 2000원 김밥1500원달콤한 맛이 특징.,맛있다
363,울트라도넛,나영이,가게 명은 울트라 도넛인데 김밥과 국수를 메인으로 하는 집. 간단히 끼니 때우러 간 거라 큰 기대 없었고 맛도 딱 예상했던 그 정도! 비빔국수 시켰는데 면은 시중 비빔면이었고 양념이 좀 매콤한 편이라 입 주변이 살살 아려오는 느낌. 양은 좀 많았는데 밑반찬이나 뭐 특별한 느낌은 아니라 그냥 딱 동네 분식 집 그 정도!,괜찮다
364,참맛어울림,마시쪙,적당한 평균가격에 집밥을 먹고싶은 분들에게 좋아용^^반찬이 다들 간이 잘 되어있고 다양해서 먹을만 하구요메인인 고기는 흠 퍽퍽한 고기맛입니다..!그래도 주변에서 일한다면 자주 갔을법한집입니듀은평구청 근처에 위치하고있고 친절하십니다,괜찮다
